Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Sambou Sissoko,fr FRA,"MF,DF",22.0,8,0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22,Matches,reims
Moussa Doumbia,ml MLI,FW,26.0,4,0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.1,0.0,0.1,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.93,0.13,0.13,Matches,reims
Ibrahim Diakité,gn GUI,MF,17.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
Samuel Koeberlé,fr FRA,FW,16.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
Bilal Brahimi,dz ALG,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,reims
Noa Cervantés,dz ALG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,reims
Yehvann Diouf,fr FRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,reims
Nicolas Penneteau,fr FRA,GK,40.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,reims
Jordan Ferri,fr FRA,MF,29.0,34,33,2911.0,32.3,0.0,2.0,2.0,0.0,0.0,0.0,13.0,1.0,0.3,0.3,3.4,3.7,78.0,290.0,43.0,0.0,0.06,0.06,0.0,0.06,0.01,0.11,0.12,0.01,0.12,Matches,montpellier
Nicolas Cozza,fr FRA,DF,22.0,34,32,2770.0,30.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,1.6,1.6,0.6,2.1,47.0,78.0,38.0,0.06,0.06,0.13,0.06,0.13,0.05,0.02,0.07,0.05,0.07,Matches,montpellier
Florent Mollet,fr FRA,"FW,MF",29.0,35,32,2630.0,29.2,6.0,2.0,8.0,6.0,0.0,0.0,6.0,0.0,4.3,4.3,2.7,6.9,48.0,114.0,162.0,0.21,0.07,0.27,0.21,0.27,0.15,0.09,0.24,0.15,0.24,Matches,montpellier
Jonas Omlin,ch SUI,GK,27.0,29,29,2587.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,montpellier
Mamadou Sakho,fr FRA,DF,31.0,29,29,2575.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.2,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,montpellier
Téji Savanier,fr FRA,MF,29.0,29,28,2414.0,26.8,8.0,7.0,15.0,5.0,3.0,4.0,9.0,2.0,7.1,3.9,5.9,9.8,59.0,183.0,122.0,0.3,0.26,0.56,0.19,0.45,0.26,0.22,0.48,0.15,0.37,Matches,montpellier
Arnaud Souquet,fr FRA,DF,29.0,34,27,2334.0,25.9,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,1.4,1.9,68.0,78.0,118.0,0.04,0.12,0.15,0.04,0.15,0.02,0.05,0.07,0.02,0.07,Matches,montpellier
Stephy Mavididi,eng ENG,"FW,MF",23.0,30,27,2299.0,25.5,8.0,3.0,11.0,8.0,0.0,0.0,4.0,0.0,7.6,7.6,3.3,10.8,74.0,34.0,182.0,0.31,0.12,0.43,0.31,0.43,0.3,0.13,0.42,0.3,0.42,Matches,montpellier
Valère Germain,fr FRA,FW,31.0,34,22,1970.0,21.9,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,4.4,4.4,2.9,7.3,9.0,36.0,95.0,0.18,0.14,0.32,0.18,0.32,0.2,0.13,0.33,0.2,0.33,Matches,montpellier
Sepe Elye Wahi,fr FRA,FW,18.0,33,21,1786.0,19.8,10.0,1.0,11.0,10.0,0.0,0.0,2.0,0.0,7.8,7.8,0.9,8.8,24.0,12.0,100.0,0.5,0.05,0.55,0.5,0.55,0.4,0.05,0.45,0.4,0.45,Matches,montpellier
Maxime Estève,fr FRA,DF,19.0,24,20,1857.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.2,1.1,12.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,montpellier
Mihailo Ristić,rs SRB,DF,25.0,29,19,1803.0,20.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,0.5,0.5,1.3,1.8,53.0,76.0,86.0,0.05,0.15,0.2,0.05,0.2,0.02,0.07,0.09,0.02,0.09,Matches,montpellier
Junior Sambia,fr FRA,"DF,FW",24.0,30,16,1533.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.6,1.6,0.7,2.2,54.0,52.0,108.0,0.06,0.0,0.06,0.06,0.06,0.09,0.04,0.13,0.09,0.13,Matches,montpellier
Thuler,br BRA,DF,22.0,16,10,855.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,0.1,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,montpellier
Dimitry Bertaud,fr FRA,GK,23.0,11,9,833.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,montpellier
Ambroise Oyongo,cm CMR,DF,30.0,11,7,659.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.3,0.3,0.2,0.5,11.0,18.0,26.0,0.14,0.0,0.14,0.14,0.14,0.03,0.03,0.06,0.03,0.06,Matches,montpellier
Léo Leroy,fr FRA,MF,21.0,24,7,626.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,4.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,montpellier
Gaëtan Laborde,fr FRA,FW,27.0,4,4,341.0,3.8,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.6,1.6,0.5,2.1,7.0,7.0,25.0,0.79,0.0,0.79,0.79,0.79,0.43,0.13,0.57,0.43,0.57,Matches,montpellier
Nicholas Gioacchini,us USA,"FW,MF",21.0,28,3,497.0,5.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.8,2.3,8.0,9.0,38.0,0.0,0.36,0.36,0.0,0.36,0.26,0.15,0.41,0.26,0.41,Matches,montpellier
Rémy Cabella,fr FRA,"MF,FW",31.0,5,3,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,18.0,34.0,41.0,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.25,0.08,0.25,Matches,montpellier
Andy Delort,dz ALG,FW,29.0,3,3,269.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,0.8,2.2,0.0,7.0,17.0,0.67,0.33,1.0,0.67,1.0,0.45,0.28,0.73,0.45,0.73,Matches,montpellier
Sacha Delaye,fr FRA,"MF,FW",19.0,11,3,262.0,2.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,1.2,2.0,8.0,13.0,0.0,0.34,0.34,0.0,0.34,0.04,0.37,0.42,0.04,0.42,Matches,montpellier
Béni Makouana,cg CGO,"FW,MF",18.0,23,1,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.5,1.0,10.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.29,0.14,0.29,Matches,montpellier
Pedro Mendes,pt POR,DF,30.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches,montpellier
Yanis Guermouche,fr FRA,"MF,FW",20.0,3,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,montpellier
Gabriel Bares,ch SUI,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,montpellier
Matis Carvalho,pt POR,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,montpellier
Redouane Halhal,ma MAR,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,montpellier
Petar Škuletić,rs SRB,FW,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,montpellier
Mathías Suárez,uy URU,DF,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,montpellier
Enzo Tchato,cm CMR,FW,18.0,0,0,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,Matches,montpellier
Angelo Fulgini,fr FRA,"MF,FW",24.0,36,35,2929.0,32.5,5.0,4.0,9.0,5.0,0.0,0.0,6.0,0.0,5.8,5.8,4.0,9.7,75.0,147.0,189.0,0.15,0.12,0.28,0.15,0.28,0.18,0.12,0.3,0.18,0.3,Matches,angers
Romain Thomas,fr FRA,DF,33.0,30,29,2563.0,28.5,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,2.1,4.0,93.0,2.0,0.07,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.07,Matches,angers
Sofiane Boufal,ma MAR,"FW,MF",27.0,29,28,2330.0,25.9,8.0,4.0,12.0,5.0,3.0,3.0,6.0,0.0,8.5,6.1,6.4,12.6,127.0,125.0,207.0,0.31,0.15,0.46,0.19,0.35,0.33,0.25,0.58,0.24,0.49,Matches,angers
Batista Mendy,fr FRA,"MF,DF",21.0,34,27,2413.0,26.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.6,1.5,20.0,117.0,23.0,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.05,0.03,0.05,Matches,angers
Souleyman Doumbia,ci CIV,"DF,FW",24.0,27,27,2219.0,24.7,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,0.8,0.8,2.1,2.9,66.0,54.0,147.0,0.0,0.04,0.04,0.0,0.04,0.03,0.09,0.12,0.03,0.12,Matches,angers
Vincent Manceau,fr FRA,DF,32.0,28,25,2361.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.3,0.4,19.0,113.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,angers
Thomas Mangani,fr FRA,MF,34.0,33,25,2193.0,24.4,7.0,2.0,9.0,1.0,6.0,6.0,6.0,0.0,5.7,0.9,1.3,2.2,8.0,165.0,31.0,0.29,0.08,0.37,0.04,0.12,0.23,0.05,0.28,0.04,0.09,Matches,angers
Jimmy Cabot,fr FRA,DF,27.0,24,24,2008.0,22.3,0.0,5.0,5.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.7,2.1,92.0,77.0,150.0,0.0,0.22,0.22,0.0,0.22,0.02,0.08,0.09,0.02,0.09,Matches,angers
Enzo Ebosse,cm CMR,DF,22.0,27,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,26.0,55.0,18.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Matches,angers
Mohamed Ali Cho,fr FRA,FW,17.0,32,21,1837.0,20.4,4.0,1.0,5.0,4.0,0.0,0.0,6.0,2.0,6.4,6.4,2.7,9.1,60.0,22.0,150.0,0.2,0.05,0.24,0.2,0.24,0.31,0.13,0.44,0.31,0.44,Matches,angers
Nabil Bentaleb,dz ALG,MF,26.0,18,18,1515.0,16.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.1,0.7,12.0,82.0,16.0,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.04,0.04,0.04,Matches,angers
Azzedine Ounahi,ma MAR,MF,21.0,32,16,1633.0,18.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.5,3.5,50.0,110.0,79.0,0.11,0.06,0.17,0.11,0.17,0.11,0.08,0.19,0.11,0.19,Matches,angers
Danijel Petković,me MNE,GK,28.0,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Paul Bernardoni,fr FRA,GK,24.0,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Pierrick Capelle,fr FRA,"MF,DF",34.0,30,12,1193.0,13.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,1.9,3.4,23.0,50.0,42.0,0.0,0.08,0.08,0.0,0.08,0.11,0.14,0.25,0.11,0.25,Matches,angers
Stéphane Bahoken,cm CMR,FW,29.0,29,12,1099.0,12.2,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,4.1,4.1,1.3,5.4,9.0,15.0,78.0,0.25,0.08,0.33,0.25,0.33,0.33,0.11,0.44,0.33,0.44,Matches,angers
Mathias Pereira Lage,pt POR,DF,24.0,24,11,1040.0,11.6,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,2.6,2.6,1.4,4.1,22.0,36.0,73.0,0.35,0.17,0.52,0.35,0.52,0.23,0.13,0.35,0.23,0.35,Matches,angers
Anthony Mandrea,dz ALG,GK,24.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Abdoulaye Bamba,ci CIV,"DF,FW",31.0,10,4,458.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,7.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06,Matches,angers
Casimir Ninga,td CHA,FW,28.0,16,3,409.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.0,0.9,6.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.19,0.18,0.19,Matches,angers
Bilal Brahimi,dz ALG,FW,21.0,9,3,338.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,19.0,5.0,32.0,0.0,0.27,0.27,0.0,0.27,0.13,0.24,0.37,0.13,0.37,Matches,angers
Marin Jakoliš,hr CRO,FW,24.0,10,2,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.3,1.4,5.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.42,0.13,0.54,0.42,0.54,Matches,angers
Waniss Taibi,fr FRA,"MF,FW",19.0,7,1,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,angers
Antonin Bobichon,fr FRA,"MF,FW",25.0,4,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Jason Mbock,fr FRA,FW,21.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Farid El Melali,dz ALG,FW,24.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,angers
Noah Fatar,fr FRA,"DF,MF",19.0,3,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Noah Guede-Nadje,fr FRA,MF,17.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Sada Thioub,sn SEN,FW,26.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,angers
Rachid Alioui,ma MAR,FW,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,angers
Yassin Belkhdim,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,angers
Mattéo Corduan,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,angers
Ali Kalla,fr FRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,angers
Frank Magri,fr FRA,FW,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,angers
Gauthier Gallon,fr FRA,GK,28.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,troyes
Xavier Chavalerin,fr FRA,MF,30.0,34,31,2717.0,30.2,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,1.4,1.4,3.8,5.2,19.0,93.0,85.0,0.17,0.07,0.23,0.17,0.23,0.05,0.13,0.17,0.05,0.17,Matches,troyes
Yoann Salmier,gf GUF,DF,28.0,31,30,2668.0,29.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.7,1.6,37.0,94.0,8.0,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.05,0.03,0.05,Matches,troyes
Florian Tardieu,fr FRA,MF,29.0,30,29,2632.0,29.2,4.0,2.0,6.0,0.0,4.0,4.0,6.0,0.0,3.8,0.7,4.2,4.9,20.0,212.0,30.0,0.14,0.07,0.21,0.0,0.07,0.13,0.14,0.28,0.02,0.17,Matches,troyes
Giulian Biancone,fr FRA,"DF,MF",21.0,33,26,2292.0,25.5,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,1.7,1.7,1.0,2.7,58.0,87.0,100.0,0.04,0.08,0.12,0.04,0.12,0.07,0.04,0.11,0.07,0.11,Matches,troyes
Issa Kaboré,bf BFA,DF,20.0,31,26,2254.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.3,0.3,2.1,2.3,99.0,67.0,157.0,0.0,0.04,0.04,0.0,0.04,0.01,0.08,0.09,0.01,0.09,Matches,troyes
Renaud Ripart,fr FRA,"MF,FW",28.0,28,22,1893.0,21.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,3.1,3.1,2.3,5.3,39.0,61.0,147.0,0.1,0.1,0.19,0.1,0.19,0.15,0.11,0.25,0.15,0.25,Matches,troyes
Mama Samba Baldé,gw GNB,"MF,FW",25.0,30,20,1717.0,19.1,3.0,2.0,5.0,3.0,0.0,1.0,1.0,1.0,6.5,5.8,1.1,6.9,44.0,48.0,141.0,0.16,0.1,0.26,0.16,0.26,0.34,0.06,0.4,0.3,0.36,Matches,troyes
Erik Palmer-Brown,us USA,DF,24.0,21,19,1734.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.1,1.0,4.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.05,0.05,0.05,Matches,troyes
Jimmy Giraudon,fr FRA,DF,29.0,19,18,1619.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.3,0.3,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,troyes
Abdu Conté,pt POR,DF,23.0,17,17,1347.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,2.1,2.3,31.0,37.0,71.0,0.0,0.07,0.07,0.0,0.07,0.01,0.14,0.15,0.01,0.15,Matches,troyes
Yoann Touzghar,tn TUN,FW,34.0,28,16,1457.0,16.2,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.9,4.9,1.1,6.1,16.0,15.0,67.0,0.25,0.0,0.25,0.25,0.25,0.31,0.07,0.38,0.31,0.38,Matches,troyes
Adil Rami,fr FRA,DF,35.0,17,14,1171.0,13.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.8,5.0,24.0,0.0,0.23,0.0,0.23,0.23,0.23,0.06,0.0,0.06,0.06,0.06,Matches,troyes
Tristan Dingomé,cm CMR,"MF,FW",30.0,25,12,1077.0,12.0,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,2.4,3.3,5.0,61.0,74.0,0.17,0.33,0.5,0.17,0.5,0.07,0.2,0.27,0.07,0.27,Matches,troyes
Oualid El Hajjam,ma MAR,DF,30.0,19,12,1072.0,11.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.8,1.5,16.0,22.0,15.0,0.08,0.08,0.17,0.08,0.17,0.06,0.07,0.13,0.06,0.13,Matches,troyes
Youssouf Koné,ml MLI,DF,26.0,21,11,980.0,10.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.9,1.1,26.0,38.0,32.0,0.0,0.09,0.09,0.0,0.09,0.02,0.08,0.1,0.02,0.1,Matches,troyes
Ike Ugbo,ca CAN,FW,22.0,14,11,814.0,9.0,5.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,3.7,3.0,0.3,3.3,1.0,7.0,31.0,0.55,0.0,0.55,0.44,0.44,0.41,0.04,0.45,0.33,0.36,Matches,troyes
Gerson Rodrigues,lu LUX,"FW,MF",26.0,12,9,848.0,9.4,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,3.0,3.0,0.4,3.4,25.0,28.0,60.0,0.11,0.11,0.21,0.11,0.21,0.32,0.04,0.36,0.32,0.36,Matches,troyes
Dylan Chambost,fr FRA,"MF,FW",23.0,19,9,753.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.1,7.0,47.0,20.0,0.0,0.12,0.12,0.0,0.12,0.07,0.07,0.13,0.07,0.13,Matches,troyes
Jessy Moulin,fr FRA,GK,35.0,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,troyes
Lebo Mothiba,za RSA,"FW,MF",25.0,13,5,522.0,5.8,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.1,1.3,0.5,1.7,7.0,2.0,39.0,0.34,0.0,0.34,0.17,0.17,0.36,0.08,0.44,0.22,0.3,Matches,troyes
Karim Azamoum,fr FRA,DF,31.0,7,4,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,troyes
Yasser Larouci,dz ALG,DF,20.0,12,2,341.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,23.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,troyes
Brandon Domingues,fr FRA,"MF,FW",21.0,11,1,231.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,7.0,6.0,24.0,0.39,0.0,0.39,0.39,0.39,0.27,0.09,0.36,0.27,0.36,Matches,troyes
Nassim Chadli,fr FRA,"MF,DF",20.0,8,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,6.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches,troyes
Philippe Sandler,nl NED,DF,24.0,2,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,troyes
Suk Hyun-jun,kr KOR,"FW,MF",30.0,9,0,153.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.4,0.22,0.4,Matches,troyes
Eric N'Jo,fr FRA,DF,17.0,2,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,troyes
Banhie Zoukrou,fr FRA,DF,18.0,4,0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,troyes
Levi Lumeka,eng ENG,"MF,FW",22.0,5,0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,troyes
Mamadou Camara,fr FRA,FW,20.0,3,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,troyes
