Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,club
Otávio,pt POR,"MF,FW",26.0,32,32,2659.0,29.5,3.0,9.0,12.0,3.0,0.0,0.0,8.0,0.0,6.2,6.2,9.2,15.4,62.0,212.0,159.0,0.1,0.3,0.41,0.1,0.41,0.21,0.31,0.52,0.21,0.52,Matches,porto
Chancel Mbemba,cd COD,DF,26.0,31,31,2785.0,30.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,0.5,1.9,18.0,92.0,5.0,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.06,0.05,0.06,Matches,porto
Mehdi Taremi,ir IRN,FW,29.0,32,27,2423.0,26.9,20.0,12.0,32.0,14.0,6.0,7.0,5.0,1.0,20.3,15.5,12.0,27.5,58.0,74.0,181.0,0.74,0.45,1.19,0.52,0.97,0.75,0.45,1.2,0.57,1.02,Matches,porto
Vitinha,pt POR,MF,21.0,30,27,2251.0,25.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,3.2,3.2,4.5,7.7,69.0,206.0,40.0,0.08,0.12,0.2,0.08,0.2,0.13,0.18,0.31,0.13,0.31,Matches,porto
Evanilson,br BRA,FW,21.0,30,25,2025.0,22.5,14.0,4.0,18.0,14.0,0.0,1.0,2.0,0.0,14.2,13.4,2.7,16.1,21.0,32.0,153.0,0.62,0.18,0.8,0.62,0.8,0.63,0.12,0.75,0.6,0.72,Matches,porto
João Mário Lopes,pt POR,DF,21.0,28,24,2065.0,22.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,3.9,4.1,83.0,78.0,130.0,0.0,0.09,0.09,0.0,0.09,0.01,0.17,0.18,0.01,0.18,Matches,porto
Mateus Uribe,co COL,MF,30.0,25,23,1990.0,22.1,1.0,2.0,3.0,1.0,0.0,0.0,6.0,1.0,1.9,1.9,2.1,3.9,9.0,141.0,23.0,0.05,0.09,0.14,0.05,0.14,0.08,0.09,0.18,0.08,0.18,Matches,porto
Pepe,pt POR,DF,38.0,21,21,1794.0,19.9,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,0.7,1.7,6.0,93.0,4.0,0.05,0.05,0.1,0.05,0.1,0.05,0.04,0.09,0.05,0.09,Matches,porto
Zaidu Sanusi,ng NGA,DF,24.0,24,20,1708.0,19.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,1.0,3.8,56.0,64.0,104.0,0.16,0.0,0.16,0.16,0.16,0.14,0.05,0.2,0.14,0.2,Matches,porto
Luis Díaz,co COL,"MF,FW",24.0,18,18,1491.0,16.6,14.0,4.0,18.0,14.0,0.0,1.0,2.0,0.0,12.4,11.7,5.6,17.3,90.0,61.0,186.0,0.85,0.24,1.09,0.85,1.09,0.75,0.34,1.09,0.7,1.04,Matches,porto
Pepê,br BRA,"MF,DF",24.0,28,15,1356.0,15.1,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,5.9,5.9,4.3,10.2,43.0,71.0,107.0,0.27,0.2,0.46,0.27,0.46,0.39,0.29,0.68,0.39,0.68,Matches,porto
Fabio Vieira,pt POR,"MF,FW",21.0,27,15,1329.0,14.8,6.0,11.0,17.0,6.0,0.0,0.0,2.0,0.0,3.7,3.6,5.2,8.8,39.0,100.0,112.0,0.41,0.74,1.15,0.41,1.15,0.25,0.36,0.61,0.24,0.6,Matches,porto
Fábio Cardoso,pt POR,DF,27.0,14,11,1076.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.2,0.6,6.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,porto
Wendell,br BRA,DF,28.0,19,10,951.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,2.2,2.6,33.0,47.0,59.0,0.09,0.09,0.19,0.09,0.19,0.04,0.2,0.25,0.04,0.25,Matches,porto
Marko Grujić,rs SRB,MF,25.0,21,10,892.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.6,1.6,0.3,1.9,10.0,64.0,10.0,0.1,0.0,0.1,0.1,0.1,0.16,0.03,0.2,0.16,0.19,Matches,porto
Bruno Xavier Almeida Costa,pt POR,"MF,DF",24.0,12,9,671.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,0.9,2.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches,porto
Iván Marcano,es ESP,DF,34.0,8,8,658.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.3,5.0,36.0,4.0,0.14,0.0,0.14,0.14,0.14,0.16,0.01,0.17,0.16,0.17,Matches,porto
Toni Martínez,es ESP,FW,24.0,19,4,475.0,5.3,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,3.0,3.0,0.5,3.5,8.0,7.0,42.0,0.57,0.0,0.57,0.57,0.57,0.56,0.1,0.66,0.56,0.66,Matches,porto
Sérgio Oliveira,pt POR,MF,29.0,13,3,398.0,4.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,0.9,1.7,5.0,20.0,22.0,0.45,0.0,0.45,0.45,0.45,0.18,0.19,0.38,0.18,0.38,Matches,porto
Jesús Corona,mx MEX,"DF,MF",28.0,11,3,388.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.1,1.7,10.0,22.0,49.0,0.0,0.23,0.23,0.0,0.23,0.15,0.26,0.41,0.15,0.41,Matches,porto
Wilson Manafá,pt POR,DF,27.0,6,2,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,9.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.2,0.12,0.2,Matches,porto
Francisco Conceição,pt POR,"MF,FW",18.0,25,1,491.0,5.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.8,2.8,2.1,4.9,29.0,28.0,73.0,0.37,0.18,0.55,0.37,0.55,0.51,0.39,0.9,0.51,0.9,Matches,porto
Cláudio Ramos,pt POR,GK,29.0,1,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,porto
Stephen Eustáquio,ca CAN,MF,24.0,8,1,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.3,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.27,0.33,0.06,0.33,Matches,porto
Galeno,br BRA,"MF,FW",23.0,12,0,313.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.7,2.7,14.0,6.0,38.0,0.29,0.0,0.29,0.29,0.29,0.57,0.2,0.77,0.57,0.77,Matches,porto
Gonçalo Borges,pt POR,MF,20.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,porto
João Miguel,pt POR,DF,21.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,porto
Danny Loader,eng ENG,"FW,MF",20.0,1,0,7.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,12.86,0.0,12.86,12.86,12.86,,,,,,Matches,porto
Rúben Semedo,pt POR,DF,27.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,porto
Fernando,br BRA,FW,28.0,1,0,5.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,1.0,18.0,0.0,18.0,18.0,18.0,2.27,0.0,2.27,2.27,2.27,Matches,porto
Agustín Marchesín,ar ARG,GK,33.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,porto
Francisco Meixedo,pt POR,GK,20.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,porto
Bernardo Folha,pt POR,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,porto
Matheus Nunes,pt POR,MF,22.0,33,31,2555.0,28.4,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.3,2.3,2.8,5.0,97.0,163.0,138.0,0.11,0.04,0.14,0.11,0.14,0.08,0.1,0.18,0.08,0.18,Matches,sporting cp
Sebastián Coates,uy URU,DF,30.0,30,30,2633.0,29.3,2.0,1.0,3.0,2.0,0.0,0.0,9.0,1.0,3.7,3.6,1.6,5.2,14.0,126.0,9.0,0.07,0.03,0.1,0.07,0.1,0.13,0.06,0.18,0.12,0.18,Matches,sporting cp
Gonçalo Inácio,pt POR,DF,19.0,28,28,2473.0,27.5,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.6,2.6,46.0,170.0,7.0,0.15,0.07,0.22,0.15,0.22,0.07,0.02,0.09,0.07,0.09,Matches,sporting cp
Paulinho,pt POR,"FW,MF",28.0,29,27,2374.0,26.4,11.0,4.0,15.0,11.0,0.0,0.0,10.0,0.0,12.8,12.8,3.5,16.3,23.0,67.0,108.0,0.42,0.15,0.57,0.42,0.57,0.48,0.13,0.62,0.48,0.62,Matches,sporting cp
Pablo Sarabia,es ESP,"MF,FW",29.0,29,26,2072.0,23.0,15.0,5.0,20.0,10.0,5.0,5.0,7.0,0.0,12.1,8.2,7.9,16.1,52.0,111.0,216.0,0.65,0.22,0.87,0.43,0.65,0.52,0.34,0.87,0.36,0.7,Matches,sporting cp
Pedro Gonçalves,pt POR,"MF,FW",23.0,27,25,2017.0,22.4,8.0,9.0,17.0,7.0,1.0,2.0,4.0,0.0,13.7,12.1,6.3,18.4,45.0,76.0,160.0,0.36,0.4,0.76,0.31,0.71,0.61,0.28,0.89,0.54,0.82,Matches,sporting cp
Nuno Santos,pt POR,"DF,MF",26.0,32,23,2106.0,23.4,6.0,6.0,12.0,6.0,0.0,0.0,4.0,0.0,5.3,5.3,7.6,12.9,87.0,122.0,272.0,0.26,0.26,0.51,0.26,0.51,0.23,0.32,0.55,0.23,0.55,Matches,sporting cp
Matheus Reis,br BRA,DF,26.0,26,23,2068.0,23.0,2.0,2.0,4.0,2.0,0.0,0.0,8.0,1.0,1.0,1.0,1.5,2.6,63.0,142.0,60.0,0.09,0.09,0.17,0.09,0.17,0.04,0.07,0.11,0.04,0.11,Matches,sporting cp
João Palhinha,pt POR,MF,26.0,27,23,1869.0,20.8,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,2.8,2.8,0.9,3.7,10.0,89.0,26.0,0.14,0.0,0.14,0.14,0.14,0.13,0.04,0.18,0.13,0.18,Matches,sporting cp
Pedro Porro,es ESP,"DF,MF",21.0,23,19,1640.0,18.2,4.0,3.0,7.0,2.0,2.0,2.0,6.0,0.0,3.0,1.5,4.6,6.0,81.0,72.0,159.0,0.22,0.16,0.38,0.11,0.27,0.17,0.25,0.42,0.08,0.33,Matches,sporting cp
Luís Neto,pt POR,DF,33.0,21,16,1399.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,0.1,0.6,11.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,sporting cp
Ricardo Esgaio,pt POR,"DF,MF",28.0,27,15,1466.0,16.3,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,1.5,1.5,1.8,3.3,28.0,65.0,112.0,0.0,0.25,0.25,0.0,0.25,0.09,0.11,0.2,0.09,0.2,Matches,sporting cp
Zouhair Feddal,ma MAR,DF,32.0,14,13,1012.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.1,0.5,11.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches,sporting cp
Manuel Ugarte Ribeiro,uy URU,MF,20.0,25,10,1107.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.8,1.1,17.0,55.0,5.0,0.0,0.08,0.08,0.0,0.08,0.02,0.06,0.09,0.02,0.09,Matches,sporting cp
Rúben Vinagre,pt POR,"DF,MF",22.0,12,7,544.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.7,32.0,20.0,58.0,0.0,0.17,0.17,0.0,0.17,0.01,0.1,0.11,0.01,0.11,Matches,sporting cp
Daniel Bragança,pt POR,MF,22.0,26,5,779.0,8.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,1.3,1.3,1.9,3.1,20.0,74.0,28.0,0.23,0.12,0.35,0.23,0.35,0.15,0.21,0.36,0.15,0.36,Matches,sporting cp
Marcus Edwards,eng ENG,"MF,FW",22.0,12,5,524.0,5.8,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.3,1.3,2.9,4.2,25.0,30.0,52.0,0.52,0.34,0.86,0.52,0.86,0.22,0.5,0.71,0.22,0.71,Matches,sporting cp
Islam Slimani,dz ALG,FW,33.0,9,4,434.0,4.8,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,3.8,3.8,0.3,4.1,3.0,11.0,21.0,0.83,0.21,1.04,0.83,1.04,0.79,0.07,0.86,0.79,0.86,Matches,sporting cp
Jovane Cabral,cv CPV,"MF,FW",23.0,10,4,345.0,3.8,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.6,0.8,1.3,2.1,7.0,12.0,30.0,0.26,0.26,0.52,0.26,0.52,0.41,0.33,0.74,0.2,0.54,Matches,sporting cp
Bruno Tabata,,"FW,MF",24.0,21,2,404.0,4.5,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.4,1.7,1.3,2.9,11.0,11.0,42.0,0.67,0.22,0.89,0.45,0.67,0.54,0.28,0.83,0.37,0.65,Matches,sporting cp
Gonçalo Esteves,pt POR,"DF,FW",17.0,4,1,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,9.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.14,0.02,0.14,Matches,sporting cp
Nuno Mendes,pt POR,DF,19.0,2,1,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.21,0.05,0.21,Matches,sporting cp
Flávio Nazinho,pt POR,"DF,MF",18.0,2,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sporting cp
João Virgínia,pt POR,GK,21.0,1,1,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sporting cp
Dario Essugo,pt POR,MF,16.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.16,0.06,0.16,Matches,sporting cp
Tiago Tomás,pt POR,"MF,FW",19.0,13,0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.27,0.22,0.27,Matches,sporting cp
Rodrigo Duarte,pt POR,FW,16.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,Matches,sporting cp
Geny Catamo,mz MOZ,DF,20.0,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.51,Matches,sporting cp
José Marsà,es ESP,DF,19.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sporting cp
André Paulo,pt POR,GK,24.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,sporting cp
Diego Callai,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sporting cp
Tiago Ferreira,pt POR,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sporting cp
Luís Maximiano,pt POR,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,sporting cp
Jan Vertonghen,be BEL,DF,34.0,28,28,2480.0,27.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.5,1.5,0.7,2.2,24.0,155.0,3.0,0.0,0.07,0.07,0.0,0.07,0.06,0.03,0.08,0.06,0.08,Matches,benfica
Nicolás Otamendi,ar ARG,DF,33.0,28,28,2470.0,27.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.8,2.7,23.0,153.0,8.0,0.0,0.04,0.04,0.0,0.04,0.07,0.03,0.1,0.07,0.1,Matches,benfica
Julian Weigl,de GER,MF,25.0,29,27,2413.0,26.8,2.0,3.0,5.0,2.0,0.0,0.0,9.0,0.0,1.5,1.5,1.7,3.2,16.0,177.0,19.0,0.07,0.11,0.19,0.07,0.19,0.06,0.06,0.12,0.06,0.12,Matches,benfica
Álex Grimaldo,es ESP,"DF,MF",25.0,29,27,2323.0,25.8,5.0,5.0,10.0,5.0,0.0,0.0,4.0,0.0,2.7,2.7,6.8,9.5,72.0,150.0,239.0,0.19,0.19,0.39,0.19,0.39,0.11,0.26,0.37,0.11,0.37,Matches,benfica
Darwin Núñez,uy URU,"FW,MF",22.0,28,24,1976.0,22.0,26.0,4.0,30.0,22.0,4.0,4.0,6.0,0.0,18.4,15.2,5.5,20.7,85.0,38.0,222.0,1.18,0.18,1.37,1.0,1.18,0.84,0.25,1.09,0.69,0.94,Matches,benfica
Rafa Silva,pt POR,"MF,FW",28.0,28,22,2036.0,22.6,8.0,14.0,22.0,8.0,0.0,0.0,4.0,0.0,8.3,8.3,10.0,18.3,112.0,134.0,211.0,0.35,0.62,0.97,0.35,0.97,0.37,0.44,0.81,0.37,0.81,Matches,benfica
João Mário,pt POR,MF,28.0,28,20,1734.0,19.3,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,3.2,3.2,4.0,7.1,52.0,178.0,95.0,0.16,0.16,0.31,0.16,0.31,0.17,0.21,0.37,0.17,0.37,Matches,benfica
Everton Soares,br BRA,"MF,FW",25.0,27,20,1602.0,17.8,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,3.0,3.0,5.1,8.2,63.0,102.0,156.0,0.17,0.28,0.45,0.17,0.45,0.17,0.29,0.46,0.17,0.46,Matches,benfica
Gonçalo Ramos,pt POR,"FW,MF",20.0,29,17,1609.0,17.9,7.0,1.0,8.0,7.0,0.0,0.0,4.0,0.0,8.6,8.6,2.5,11.1,28.0,53.0,127.0,0.39,0.06,0.45,0.39,0.45,0.48,0.14,0.62,0.48,0.62,Matches,benfica
Gilberto,br BRA,"DF,MF",28.0,21,16,1348.0,15.0,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.1,1.1,1.5,2.6,59.0,93.0,100.0,0.13,0.2,0.33,0.13,0.33,0.07,0.1,0.17,0.07,0.17,Matches,benfica
Roman Yaremchuk,ua UKR,FW,25.0,23,13,1068.0,11.9,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,6.9,6.9,3.2,10.0,21.0,31.0,94.0,0.51,0.25,0.76,0.51,0.76,0.58,0.27,0.85,0.58,0.85,Matches,benfica
Valentino Lazaro,at AUT,"DF,MF",25.0,18,10,1028.0,11.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,1.0,1.6,40.0,66.0,93.0,0.0,0.09,0.09,0.0,0.09,0.05,0.09,0.14,0.05,0.14,Matches,benfica
Morato,br BRA,DF,20.0,14,10,1012.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,0.0,1.3,23.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.11,0.12,Matches,benfica
Soualiho Meïté,fr FRA,MF,27.0,17,10,885.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,16.0,55.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,benfica
Diogo Gonçalves,pt POR,"MF,FW",24.0,23,10,862.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.3,1.3,1.0,2.3,26.0,34.0,94.0,0.0,0.1,0.1,0.0,0.1,0.13,0.1,0.23,0.13,0.23,Matches,benfica
Lucas Veríssimo,br BRA,DF,26.0,10,10,837.0,9.3,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.5,1.5,0.2,1.7,9.0,36.0,1.0,0.32,0.11,0.43,0.32,0.43,0.16,0.02,0.19,0.16,0.19,Matches,benfica
Adel Taarabt,ma MAR,MF,32.0,23,9,864.0,9.6,1.0,4.0,5.0,1.0,0.0,0.0,3.0,1.0,0.7,0.7,2.3,3.0,27.0,69.0,29.0,0.1,0.42,0.52,0.1,0.52,0.07,0.24,0.31,0.07,0.31,Matches,benfica
André Almeida,pt POR,DF,30.0,15,9,805.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,1.2,1.6,21.0,57.0,58.0,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.18,0.04,0.18,Matches,benfica
Paulo Bernardo,pt POR,MF,19.0,17,8,779.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,1.4,3.0,17.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.34,0.18,0.34,Matches,benfica
Gil Bastião Dias,pt POR,"DF,FW",24.0,12,7,653.0,7.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,2.1,3.5,33.0,31.0,85.0,0.14,0.14,0.28,0.14,0.28,0.18,0.3,0.48,0.18,0.48,Matches,benfica
Haris Seferović,ch SUI,FW,29.0,10,4,393.0,4.4,3.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,3.5,2.7,1.3,4.0,3.0,7.0,25.0,0.69,0.46,1.15,0.46,0.92,0.79,0.3,1.1,0.61,0.92,Matches,benfica
Pizzi,pt POR,"MF,FW",31.0,14,2,323.0,3.6,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,1.6,2.1,5.0,27.0,26.0,0.28,0.84,1.11,0.28,1.11,0.12,0.46,0.58,0.12,0.58,Matches,benfica
Helton Leite,br BRA,GK,30.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,benfica
Sandro Cruz,pt POR,DF,20.0,2,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,benfica
Luca Waldschmidt,de GER,"FW,MF",25.0,2,2,140.0,1.6,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.7,1.7,0.2,1.9,5.0,8.0,9.0,1.29,0.0,1.29,1.29,1.29,1.08,0.12,1.2,1.08,1.2,Matches,benfica
Nemanja Radonjić,rs SRB,"DF,MF",25.0,6,1,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,5.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.06,0.13,0.2,0.06,0.2,Matches,benfica
Henrique Araújo,pt POR,FW,19.0,4,1,122.0,1.4,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.9,2.9,0.1,3.0,1.0,2.0,11.0,2.21,0.0,2.21,2.21,2.21,1.98,0.09,2.07,1.98,2.07,Matches,benfica
Tomás Araújo,pt POR,DF,19.0,3,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,benfica
Tiago Gouveia,pt POR,"FW,MF",20.0,2,1,86.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,5.0,3.0,11.0,0.0,1.05,1.05,0.0,1.05,0.17,0.23,0.4,0.17,0.4,Matches,benfica
Rodrigo Pinho,br BRA,FW,30.0,3,1,84.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,3.0,6.0,1.07,0.0,1.07,1.07,1.07,0.12,0.0,0.12,0.12,0.12,Matches,benfica
Gedson Fernandes,pt POR,MF,22.0,3,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,benfica
Diego Moreira,pt POR,FW,16.0,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.51,0.3,0.81,0.51,0.81,Matches,benfica
Martim Carvalho,pt POR,MF,18.0,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,1.36,0.0,1.36,Matches,benfica
