Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,club
Óscar Duarte,cr CRC,DF,32.0,19.7,5,0,0,26,4,2,0,24,8,0.0,0.0,0,98.0,67.0,35.0,65.7,Matches,levante
Jorge de Frutos,es ESP,"MF,FW",24.0,19.6,4,0,0,39,21,13,69,12,15,0.0,2.0,0,96.0,7.0,16.0,30.4,Matches,levante
Gonzalo Melero,es ESP,MF,27.0,18.8,5,0,0,20,27,2,3,7,16,0.0,0.0,0,96.0,25.0,31.0,44.6,Matches,levante
Carlos Clerc,es ESP,DF,29.0,16.8,6,0,0,23,18,0,47,26,17,0.0,0.0,0,99.0,13.0,17.0,43.3,Matches,levante
Enis Bardhi,mk MKD,"MF,FW",26.0,18.9,3,0,0,33,44,4,87,10,12,0.0,1.0,0,95.0,6.0,8.0,42.9,Matches,levante
Nemanja Radoja,rs SRB,MF,28.0,13.5,3,0,0,16,13,0,5,22,8,1.0,1.0,0,80.0,18.0,13.0,58.1,Matches,levante
José Campaña,es ESP,MF,28.0,15.8,6,1,0,17,22,1,56,21,16,0.0,0.0,0,109.0,17.0,18.0,48.6,Matches,levante
Aitor Fernández,es ESP,GK,30.0,13.0,1,1,0,1,2,0,0,0,1,0.0,0.0,0,20.0,1.0,0.0,100.0,Matches,levante
Mickael Malsa,mq MTQ,MF,25.0,12.7,7,0,0,19,15,0,0,18,17,0.0,0.0,0,99.0,10.0,20.0,33.3,Matches,levante
Dani Gómez,es ESP,FW,23.0,11.8,1,0,0,18,20,11,5,3,4,1.0,0.0,0,32.0,4.0,29.0,12.1,Matches,levante
Sergio Postigo,es ESP,DF,32.0,9.4,3,0,0,5,3,0,0,7,7,0.0,0.0,0,49.0,12.0,12.0,50.0,Matches,levante
Martín Cáceres,uy URU,DF,34.0,7.4,2,0,0,8,8,0,4,11,2,0.0,0.0,0,43.0,7.0,12.0,36.8,Matches,levante
Shkodran Mustafi,de GER,DF,29.0,7.3,1,0,0,3,4,3,0,15,6,0.0,0.0,0,27.0,24.0,7.0,77.4,Matches,levante
Roberto Soldado,es ESP,FW,36.0,7.4,7,2,1,9,5,9,1,1,1,0.0,0.0,0,8.0,6.0,18.0,25.0,Matches,levante
Pablo Martínez,es ESP,MF,23.0,7.3,2,0,0,11,9,1,14,15,8,0.0,0.0,0,46.0,11.0,12.0,47.8,Matches,levante
Enric Franquesa,es ESP,"DF,FW",24.0,6.9,1,0,0,7,7,1,10,7,3,0.0,0.0,0,28.0,8.0,7.0,53.3,Matches,levante
Pubill,es ESP,"DF,MF",18.0,5.7,1,0,0,11,8,0,15,4,6,0.0,0.0,0,24.0,5.0,3.0,62.5,Matches,levante
Álex Cantero,es ESP,"FW,MF",21.0,6.8,1,0,0,13,4,0,6,1,4,0.0,0.0,0,17.0,3.0,13.0,18.8,Matches,levante
Marcelo Saracchi,uy URU,DF,23.0,2.1,2,0,0,3,0,0,7,4,5,0.0,0.0,0,15.0,1.0,1.0,50.0,Matches,levante
Coke,es ESP,DF,34.0,1.3,1,0,0,4,1,0,0,2,2,0.0,0.0,0,8.0,4.0,3.0,57.1,Matches,levante
Alejandro Primo,es ESP,GK,17.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,levante
Nikola Vukčević,me MNE,MF,29.0,1.3,1,0,0,4,1,0,0,2,2,0.0,0.0,0,13.0,6.0,2.0,75.0,Matches,levante
Joselu,es ESP,FW,31.0,34.7,0,0,0,43,57,11,31,7,11,2.0,0.0,0,87.0,281.0,132.0,68.0,Matches,alaves
Fernando Pacheco,es ESP,GK,29.0,33.9,1,0,0,0,2,0,0,0,1,0.0,0.0,0,26.0,4.0,0.0,100.0,Matches,alaves
Víctor Laguardia,es ESP,DF,31.0,33.8,9,0,0,21,6,4,3,27,16,0.0,0.0,0,171.0,62.0,47.0,56.9,Matches,alaves
Rubén Duarte,es ESP,DF,25.0,29.1,12,1,1,45,40,2,119,57,47,1.0,1.0,0,163.0,54.0,37.0,59.3,Matches,alaves
Florian Lejeune,fr FRA,DF,30.0,30.0,9,1,1,34,5,2,3,31,24,0.0,2.0,0,164.0,71.0,43.0,62.3,Matches,alaves
Mamadou Loum,sn SEN,MF,24.0,25.7,10,0,0,50,22,1,4,37,22,0.0,0.0,0,160.0,100.0,42.0,70.4,Matches,alaves
Martin Agirregabiria,es ESP,DF,25.0,18.0,4,0,0,24,22,1,45,25,22,0.0,1.0,0,79.0,31.0,27.0,53.4,Matches,alaves
Édgar Méndez,es ESP,"FW,MF",31.0,17.9,6,0,0,50,31,15,59,4,14,0.0,0.0,0,73.0,34.0,37.0,47.9,Matches,alaves
Toni Moya,es ESP,MF,23.0,15.4,2,0,0,27,10,0,81,20,10,0.0,1.0,0,99.0,10.0,20.0,33.3,Matches,alaves
Pere Pons,es ESP,MF,28.0,15.2,2,0,0,25,17,2,8,6,18,0.0,0.0,0,64.0,17.0,33.0,34.0,Matches,alaves
Tomás Pina Isla,es ESP,MF,33.0,16.0,4,0,0,39,29,0,5,22,16,0.0,0.0,0,105.0,31.0,24.0,56.4,Matches,alaves
Ximo Navarro,es ESP,DF,31.0,15.0,4,1,0,16,25,2,29,22,19,0.0,2.0,0,79.0,9.0,23.0,28.1,Matches,alaves
Gonzalo Escalante,ar ARG,MF,28.0,14.4,8,1,1,25,23,3,3,21,14,1.0,0.0,0,93.0,34.0,23.0,59.6,Matches,alaves
Nahuel Tenaglia,ar ARG,DF,25.0,11.9,2,0,0,8,8,0,24,26,27,0.0,1.0,0,67.0,23.0,19.0,54.8,Matches,alaves
Manu García,es ESP,MF,23.0,12.0,3,0,0,24,33,0,43,13,9,0.0,0.0,0,81.0,3.0,10.0,23.1,Matches,alaves
Miguel,es ESP,"FW,MF",21.0,9.2,2,0,0,19,20,5,6,1,3,1.0,0.0,0,32.0,14.0,41.0,25.5,Matches,alaves
Jason,es ESP,"MF,FW",27.0,7.5,1,0,0,13,13,0,61,7,7,0.0,1.0,0,37.0,9.0,16.0,36.0,Matches,alaves
Matt Miazga,us USA,DF,26.0,9.3,2,0,0,6,2,0,0,11,7,0.0,0.0,0,35.0,32.0,8.0,80.0,Matches,alaves
Facundo Pellistri,uy URU,"MF,FW",19.0,7.5,0,0,0,8,20,3,13,6,5,0.0,0.0,0,33.0,8.0,18.0,30.8,Matches,alaves
Javi López,es ESP,DF,19.0,5.1,2,0,0,6,12,0,14,4,6,0.0,0.0,0,13.0,0.0,6.0,0.0,Matches,alaves
Mamadou Sylla,sn SEN,"FW,MF",27.0,4.4,1,0,0,8,6,6,11,1,2,0.0,0.0,0,5.0,11.0,13.0,45.8,Matches,alaves
Antonio Sivera,es ESP,GK,24.0,3.1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,alaves
Manu Vallejo,es ESP,"MF,FW",24.0,4.1,0,0,0,4,3,0,13,0,2,0.0,0.0,0,13.0,5.0,13.0,27.8,Matches,alaves
John Guidetti,se SWE,"FW,MF",29.0,3.1,2,0,0,9,3,3,4,0,1,1.0,0.0,0,7.0,1.0,6.0,14.3,Matches,alaves
Tachi,es ESP,DF,23.0,2.7,1,0,0,3,4,0,2,1,3,0.0,0.0,0,13.0,4.0,4.0,50.0,Matches,alaves
Iván Martín,es ESP,"MF,FW",22.0,1.8,0,0,0,2,1,0,3,1,1,0.0,0.0,0,6.0,3.0,3.0,50.0,Matches,alaves
Jesús Owono,gq EQG,GK,20.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,Matches,alaves
Marc Tenas,es ESP,"FW,MF",20.0,0.6,2,0,0,3,1,0,2,0,1,0.0,0.0,0,4.0,1.0,0.0,100.0,Matches,alaves
Mircea Ţîrlea,ro ROU,DF,21.0,0.2,0,0,0,0,0,0,2,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches,alaves
Unai Ropero,es ESP,MF,19.0,0.1,0,0,0,0,1,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,,Matches,alaves
Tomás Mendes,es ESP,MF,16.0,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches,alaves
